order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,order_status
11627,Cust_748,Res_079,P_99,06-05-2025,1070.13,Delivered
11628,Cust_749,Res_077,P_115,27-10-2022,462.88,Delivered
11629,Cust_184,Res_007,P_49,06-12-2025,162.46,Delivered
11630,Cust_511,Res_013,P_78,11-01-2023,465.69,Delivered
11631,Cust_710,Res_081,P_78,07-06-2021,756.98,Delivered
11632,Cust_073,Res_112,P_08,22-11-2022,544.74,Delivered
11633,Cust_176,Res_017,P_99,05-12-2025,711.62,Delivered
11634,Cust_663,Res_024,P_77,28-10-2025,1070.43,Delivered
11635,Cust_166,Res_022,P_137,26-11-2021,1108.11,Delivered
11636,Cust_596,Res_079,P_93,16-10-2021,429.27,Cancelled
11637,Cust_677,Res_042,P_74,16-09-2022,635.25,Refunded
11638,Cust_396,Res_083,P_58,23-04-2022,726.6,Delivered
11639,Cust_051,Res_001,P_127,09-12-2021,1146.57,Delivered
11640,Cust_714,Res_057,P_41,11-09-2025,1198.55,Delivered
11641,Cust_529,Res_068,P_72,01-06-2022,397.18,Delivered
11642,Cust_417,Res_032,P_27,06-02-2022,913.33,Delivered
11643,Cust_777,Res_106,P_03,03-06-2021,546.93,Delivered
11644,Cust_748,Res_106,P_61,13-05-2022,158.51,Delivered
11645,Cust_058,Res_035,P_10,28-09-2025,159.72,Delivered
11646,Cust_347,Res_066,P_45,05-03-2022,633.59,Delivered
11647,Cust_462,Res_101,P_14,26-12-2021,662.75,Delivered
11648,Cust_551,Res_082,P_68,06-12-2023,173.7,Delivered
11649,Cust_633,Res_001,P_102,26-06-2023,871.27,Delivered
11650,Cust_016,Res_010,P_123,24-06-2021,458.7,Delivered
11651,Cust_544,Res_106,P_87,26-01-2025,737.89,Cancelled
11652,Cust_079,Res_105,P_88,27-06-2021,465.97,Delivered
11653,Cust_100,Res_106,P_33,28-05-2023,325.49,Cancelled
11654,Cust_093,Res_120,P_111,21-02-2021,577.53,Delivered
11655,Cust_553,Res_110,P_115,25-04-2023,393.89,Delivered
11656,Cust_225,Res_014,P_33,16-10-2022,711.54,Delivered
11657,Cust_745,Res_003,P_103,20-09-2025,358.77,Delivered
11658,Cust_142,Res_112,P_84,12-01-2024,683.83,Delivered
11659,Cust_130,Res_101,P_92,11-02-2024,315.25,Delivered
11660,Cust_668,Res_020,P_67,16-09-2022,854.52,Delivered
11661,Cust_238,Res_092,P_58,17-04-2024,941.63,Delivered
11662,Cust_499,Res_109,P_05,28-10-2021,265.91,Delivered
11663,Cust_598,Res_096,P_86,26-08-2024,641.19,Delivered
11664,Cust_279,Res_069,P_134,22-07-2022,224.42,Delivered
11665,Cust_564,Res_072,P_95,02-11-2024,659.23,Cancelled
11666,Cust_292,Res_045,P_101,23-09-2025,427.62,Delivered
11667,Cust_132,Res_053,P_131,19-09-2021,704.01,Delivered
11668,Cust_793,Res_056,P_42,20-08-2024,693.33,Delivered
11669,Cust_035,Res_033,P_11,15-11-2023,1120.57,Delivered
11670,Cust_756,Res_110,P_145,12-07-2021,726.54,Delivered
11671,Cust_448,Res_047,P_78,16-06-2024,762.15,Cancelled
11672,Cust_423,Res_113,P_91,15-02-2025,571.74,Delivered
11673,Cust_298,Res_005,P_131,09-05-2023,1146.53,Cancelled
11674,Cust_155,Res_051,P_148,14-12-2021,966.05,Delivered
11675,Cust_723,Res_001,P_76,18-03-2023,449.68,Delivered
11676,Cust_054,Res_080,P_26,13-04-2022,1036.42,Delivered
11677,Cust_344,Res_057,P_48,23-09-2025,604.02,Delivered
11678,Cust_661,Res_072,P_73,11-12-2021,1020.1,Delivered
11679,Cust_113,Res_051,P_135,08-11-2024,1014.03,Delivered
11680,Cust_364,Res_112,P_04,01-03-2021,348.31,Delivered
11681,Cust_412,Res_111,P_97,12-12-2021,886.2,Refunded
11682,Cust_310,Res_046,P_136,19-11-2025,455.18,Delivered
11683,Cust_106,Res_094,P_140,23-02-2024,462.37,Cancelled
11684,Cust_049,Res_009,P_53,26-08-2024,461.17,Delivered
11685,Cust_318,Res_117,P_45,06-02-2025,911.85,Delivered
11686,Cust_298,Res_059,P_35,18-08-2021,391.32,Cancelled
11687,Cust_206,Res_057,P_85,15-01-2024,150.95,Cancelled
11688,Cust_058,Res_115,P_54,28-12-2023,901,Delivered
11689,Cust_471,Res_064,P_72,12-11-2021,329.74,Delivered
11690,Cust_767,Res_085,P_25,26-08-2024,259.71,Delivered
11691,Cust_231,Res_091,P_78,06-12-2025,399.39,Delivered
11692,Cust_665,Res_063,P_112,24-01-2024,548.9,Delivered
11693,Cust_217,Res_120,P_105,04-01-2024,649.7,Delivered
11694,Cust_640,Res_020,P_26,11-10-2023,196.8,Cancelled
11695,Cust_473,Res_001,P_64,16-11-2023,1169.1,Cancelled
11696,Cust_584,Res_088,P_131,06-07-2024,901.87,Delivered
11697,Cust_472,Res_110,P_99,17-12-2023,659.23,Delivered
11698,Cust_570,Res_059,P_147,13-03-2025,484.63,Cancelled
11699,Cust_171,Res_119,P_142,16-02-2021,620.97,Delivered
11700,Cust_791,Res_070,P_123,25-12-2021,807.56,Delivered
11701,Cust_456,Res_116,P_97,04-03-2024,303.69,Delivered
11702,Cust_798,Res_114,P_69,12-05-2022,348.38,Delivered
11703,Cust_145,Res_108,P_150,20-02-2021,1052.41,Refunded
11704,Cust_652,Res_093,P_141,20-02-2025,419.07,Delivered
11705,Cust_437,Res_037,P_01,18-09-2024,549.2,Delivered
11706,Cust_071,Res_043,P_125,11-06-2021,1064.84,Delivered
11707,Cust_628,Res_116,P_59,14-10-2025,846.31,Cancelled
11708,Cust_418,Res_035,P_89,10-08-2021,508.8,Cancelled
11709,Cust_511,Res_088,P_15,08-05-2023,867.88,Delivered
11710,Cust_445,Res_035,P_38,12-09-2023,170.67,Delivered
11711,Cust_778,Res_115,P_112,11-07-2022,922.42,Delivered
11712,Cust_706,Res_065,P_96,11-08-2021,661.37,Delivered
11713,Cust_497,Res_119,P_85,19-11-2025,1003.84,Delivered
11714,Cust_714,Res_068,P_14,04-03-2021,1152.37,Delivered
11715,Cust_342,Res_077,P_104,24-07-2021,1122.08,Delivered
11716,Cust_277,Res_018,P_108,18-11-2021,1104.73,Delivered
11717,Cust_357,Res_116,P_48,08-07-2025,687.78,Delivered
11718,Cust_130,Res_032,P_88,07-12-2024,528.15,Cancelled
11719,Cust_289,Res_015,P_50,17-12-2021,638.29,Delivered
11720,Cust_613,Res_087,P_20,09-02-2025,874.39,Delivered
11721,Cust_362,Res_016,P_145,26-05-2025,1078.2,Refunded
11722,Cust_544,Res_008,P_124,01-05-2023,367.34,Delivered
11723,Cust_194,Res_040,P_39,27-10-2024,1114.1,Delivered
11724,Cust_523,Res_035,P_01,22-08-2023,1005.94,Delivered
11725,Cust_075,Res_027,P_63,17-09-2022,1177.8,Delivered
11726,Cust_313,Res_032,P_134,26-01-2021,1074.26,Delivered
11727,Cust_308,Res_068,P_130,10-03-2023,659.23,Delivered
11728,Cust_527,Res_051,P_14,12-10-2024,261.25,Cancelled
11729,Cust_668,Res_010,P_150,16-10-2022,267.85,Delivered
11730,Cust_074,Res_119,P_136,21-07-2025,455.78,Delivered
11731,Cust_005,Res_092,P_126,06-12-2022,794.89,Delivered
11732,Cust_116,Res_025,P_57,23-08-2021,994.54,Delivered
11733,Cust_773,Res_026,P_141,20-11-2025,1094.21,Delivered
11734,Cust_133,Res_072,P_138,15-10-2022,804.94,Delivered
11735,Cust_049,Res_100,P_112,10-12-2021,155.91,Delivered
11736,Cust_151,Res_076,P_09,11-05-2021,345.63,Delivered
11737,Cust_317,Res_118,P_11,09-05-2025,254.71,Delivered
11738,Cust_108,Res_018,P_132,02-10-2021,531.49,Delivered
11739,Cust_569,Res_096,P_77,11-08-2021,676.42,Cancelled
11740,Cust_627,Res_044,P_05,10-02-2024,195.57,Delivered
11741,Cust_268,Res_037,P_102,10-06-2023,515.9,Delivered
11742,Cust_072,Res_015,P_141,21-08-2024,338.14,Delivered
11743,Cust_243,Res_047,P_106,11-02-2021,829.42,Delivered
11744,Cust_758,Res_104,P_50,15-02-2024,637.49,Delivered
11745,Cust_351,Res_025,P_149,12-10-2022,670.08,Delivered
11746,Cust_752,Res_021,P_98,22-02-2023,599.08,Delivered
11747,Cust_361,Res_032,P_66,21-08-2021,1153.82,Delivered
11748,Cust_187,Res_078,P_01,14-09-2023,375.47,Refunded
11749,Cust_071,Res_050,P_32,15-08-2024,659.23,Delivered
11750,Cust_773,Res_097,P_144,17-11-2023,922.82,Cancelled
11751,Cust_773,Res_029,P_135,18-06-2025,734.69,Delivered
11752,Cust_073,Res_039,P_149,26-01-2023,1125.47,Delivered
11753,Cust_470,Res_047,P_48,18-02-2023,546.87,Delivered
11754,Cust_342,Res_101,P_20,02-01-2024,636.86,Cancelled
11755,Cust_649,Res_064,P_118,20-12-2025,242.95,Cancelled
11756,Cust_711,Res_101,P_124,09-01-2023,789.45,Delivered
11757,Cust_569,Res_089,P_05,10-10-2025,452.62,Delivered
11758,Cust_716,Res_012,P_119,09-04-2023,318.32,Delivered
11759,Cust_172,Res_089,P_108,25-07-2022,721.76,Delivered
11760,Cust_296,Res_020,P_140,21-03-2024,708.93,Delivered
11761,Cust_727,Res_050,P_13,27-02-2023,229.67,Cancelled
11762,Cust_575,Res_064,P_130,18-08-2021,883.13,Delivered
11763,Cust_078,Res_057,P_98,07-11-2023,804.96,Delivered
11764,Cust_734,Res_115,P_26,21-06-2021,348.47,Delivered
11765,Cust_364,Res_017,P_93,03-03-2024,642.91,Delivered
11766,Cust_276,Res_095,P_42,03-04-2025,906.34,Delivered
11767,Cust_791,Res_052,P_136,18-11-2021,705.91,Delivered
11768,Cust_342,Res_031,P_119,22-01-2025,565.26,Cancelled
11769,Cust_626,Res_062,P_116,18-09-2024,488.46,Delivered
11770,Cust_561,Res_031,P_16,09-03-2024,790.91,Delivered
11771,Cust_004,Res_050,P_131,14-02-2025,1136.06,Delivered
11772,Cust_638,Res_052,P_64,05-12-2022,855.33,Delivered
11773,Cust_299,Res_010,P_144,21-06-2025,228.48,Delivered
11774,Cust_343,Res_005,P_28,12-09-2024,633.72,Delivered
11775,Cust_586,Res_048,P_112,25-09-2023,1085.37,Delivered
11776,Cust_160,Res_087,P_27,24-07-2024,249.19,Cancelled
11777,Cust_408,Res_062,P_52,26-07-2021,1188.32,Delivered
11778,Cust_039,Res_041,P_144,01-02-2025,1146.52,Delivered
11779,Cust_251,Res_072,P_76,02-06-2022,232.19,Refunded
11780,Cust_190,Res_049,P_12,01-04-2024,1130.08,Delivered
11781,Cust_652,Res_064,P_68,17-04-2022,531.29,Cancelled
11782,Cust_678,Res_023,P_87,24-01-2022,1036.94,Delivered
11783,Cust_527,Res_054,P_35,07-10-2024,589.3,Delivered
11784,Cust_327,Res_058,P_121,25-05-2025,612.9,Cancelled
11785,Cust_006,Res_009,P_63,19-08-2024,815.96,Cancelled
11786,Cust_018,Res_017,P_131,28-03-2021,963.2,Delivered
11787,Cust_670,Res_002,P_95,19-05-2021,185.48,Delivered
11788,Cust_587,Res_075,P_69,27-11-2021,772.81,Delivered
11789,Cust_459,Res_018,P_52,14-04-2022,346.07,Cancelled
11790,Cust_394,Res_026,P_91,03-08-2022,513.25,Delivered
11791,Cust_037,Res_029,P_28,20-10-2023,515.37,Cancelled
11792,Cust_243,Res_050,P_104,07-09-2024,642.51,Delivered
11793,Cust_225,Res_063,P_65,27-12-2022,500.84,Delivered
11794,Cust_366,Res_079,P_143,05-03-2023,262.73,Delivered
11795,Cust_606,Res_103,P_148,19-03-2023,302.91,Delivered
11796,Cust_736,Res_070,P_70,26-09-2022,185.11,Cancelled
11797,Cust_278,Res_111,P_35,28-10-2023,643.76,Delivered
11798,Cust_512,Res_047,P_129,23-08-2021,1152.17,Refunded
11799,Cust_676,Res_011,P_44,25-02-2025,271.46,Delivered
11800,Cust_097,Res_031,P_53,04-06-2021,1143.58,Delivered
11801,Cust_215,Res_078,P_45,01-02-2024,920.03,Cancelled
11802,Cust_375,Res_082,P_115,12-08-2022,819.37,Delivered
11803,Cust_007,Res_091,P_121,17-11-2023,827.54,Delivered
11804,Cust_725,Res_094,P_145,02-06-2023,1018.06,Delivered
11805,Cust_459,Res_073,P_139,13-12-2025,262.27,Cancelled
11806,Cust_481,Res_033,P_140,14-10-2022,679.99,Cancelled
11807,Cust_097,Res_002,P_105,17-01-2021,881.95,Delivered
11808,Cust_540,Res_108,P_03,27-09-2023,766.16,Cancelled
11809,Cust_594,Res_079,P_89,28-09-2025,1024.42,Delivered
11810,Cust_750,Res_115,P_120,22-05-2022,225.89,Delivered
11811,Cust_599,Res_008,P_50,24-11-2024,875.24,Cancelled
11812,Cust_727,Res_052,P_57,16-07-2023,710.73,Delivered
11813,Cust_580,Res_043,P_28,17-08-2024,548.12,Cancelled
11814,Cust_468,Res_080,P_78,16-02-2022,507.29,Delivered
11815,Cust_728,Res_033,P_120,08-10-2021,801.87,Delivered
11816,Cust_209,Res_093,P_74,18-10-2021,1085.55,Delivered
11817,Cust_334,Res_100,P_39,10-09-2021,670.98,Delivered
11818,Cust_479,Res_056,P_100,07-03-2024,1015.96,Delivered
11819,Cust_070,Res_080,P_30,09-10-2021,572.26,Delivered
11820,Cust_262,Res_025,P_56,08-12-2023,257.51,Delivered
11821,Cust_420,Res_001,P_94,25-06-2025,659.23,Delivered
11822,Cust_262,Res_087,P_76,05-05-2024,203.9,Delivered
11823,Cust_342,Res_013,P_123,15-06-2023,549.16,Delivered
11824,Cust_756,Res_077,P_144,26-01-2025,504.1,Delivered
11825,Cust_143,Res_088,P_18,13-02-2025,903.83,Delivered
11826,Cust_256,Res_094,P_36,07-11-2025,929.96,Cancelled
11827,Cust_478,Res_011,P_19,14-06-2024,203.4,Delivered
11828,Cust_636,Res_060,P_94,12-07-2023,382.18,Cancelled
11829,Cust_318,Res_080,P_32,24-03-2025,659.23,Delivered
11830,Cust_330,Res_017,P_49,22-09-2021,724.99,Delivered
11831,Cust_061,Res_050,P_72,05-07-2021,301.74,Cancelled
11832,Cust_158,Res_065,P_17,26-08-2021,290.64,Delivered
11833,Cust_115,Res_062,P_57,12-06-2022,1140.98,Delivered
11834,Cust_401,Res_119,P_53,03-08-2023,994.41,Delivered
11835,Cust_221,Res_044,P_122,16-12-2025,339.69,Delivered
11836,Cust_234,Res_006,P_91,16-08-2023,576.9,Delivered
11837,Cust_727,Res_103,P_32,23-06-2022,523.4,Delivered
11838,Cust_694,Res_004,P_92,26-01-2025,980.55,Delivered
11839,Cust_095,Res_026,P_58,02-07-2023,685.72,Delivered
11840,Cust_736,Res_046,P_124,05-12-2025,284.24,Cancelled
11841,Cust_210,Res_099,P_12,19-10-2025,925.94,Delivered
11842,Cust_658,Res_045,P_125,08-01-2023,566.73,Delivered
11843,Cust_786,Res_099,P_103,20-08-2021,426.07,Cancelled
11844,Cust_246,Res_110,P_55,24-01-2023,544.27,Delivered
11845,Cust_730,Res_092,P_07,15-04-2021,672.64,Delivered
11846,Cust_178,Res_092,P_101,15-03-2022,510.27,Delivered
11847,Cust_689,Res_105,P_32,13-06-2025,404,Delivered
11848,Cust_081,Res_074,P_47,24-10-2024,568.43,Delivered
11849,Cust_333,Res_027,P_145,25-09-2024,170.13,Delivered
11850,Cust_070,Res_086,P_145,26-12-2024,961.12,Cancelled
11851,Cust_787,Res_055,P_71,15-01-2023,329.49,Cancelled
11852,Cust_170,Res_078,P_133,02-05-2022,196.1,Cancelled
11853,Cust_573,Res_111,P_66,05-10-2023,836.38,Delivered
11854,Cust_102,Res_004,P_47,12-11-2025,962.63,Delivered
11855,Cust_745,Res_017,P_118,11-03-2023,1004.52,Delivered
11856,Cust_625,Res_042,P_146,24-12-2021,668.18,Delivered
11857,Cust_679,Res_079,P_83,20-11-2022,365.64,Delivered
11858,Cust_256,Res_027,P_107,28-05-2022,924.09,Delivered
11859,Cust_473,Res_003,P_95,04-01-2022,884.7,Cancelled
11860,Cust_707,Res_085,P_139,24-11-2024,408.58,Delivered
11861,Cust_801,Res_112,P_60,26-05-2022,1098.58,Delivered
11862,Cust_621,Res_073,P_41,06-07-2025,259.59,Refunded
11863,Cust_159,Res_034,P_33,13-04-2025,1181.82,Delivered
11864,Cust_261,Res_025,P_103,21-11-2023,1053.26,Delivered
11865,Cust_655,Res_081,P_62,03-03-2025,872.29,Delivered
11866,Cust_208,Res_031,P_38,24-07-2023,1135.69,Delivered
11867,Cust_090,Res_063,P_93,09-03-2023,908.43,Cancelled
11868,Cust_192,Res_070,P_76,16-05-2022,349.98,Delivered
11869,Cust_047,Res_068,P_80,06-06-2024,614.26,Delivered
11870,Cust_021,Res_012,P_139,27-03-2021,225.08,Delivered
11871,Cust_695,Res_019,P_33,02-09-2025,559.14,Delivered
11872,Cust_009,Res_082,P_133,13-07-2022,928.68,Delivered
11873,Cust_447,Res_064,P_112,15-03-2022,555.77,Delivered
11874,Cust_728,Res_091,P_05,08-09-2021,659.23,Delivered
11875,Cust_610,Res_112,P_106,04-03-2022,775.12,Delivered
11876,Cust_428,Res_055,P_92,10-01-2024,1065.81,Delivered
11877,Cust_258,Res_006,P_132,03-11-2025,199.96,Delivered
11878,Cust_630,Res_053,P_132,13-06-2023,554.74,Delivered
11879,Cust_659,Res_076,P_122,14-01-2025,316.15,Cancelled
11880,Cust_771,Res_103,P_114,06-08-2022,880.12,Cancelled
11881,Cust_126,Res_085,P_44,14-01-2021,261.01,Delivered
11882,Cust_657,Res_062,P_05,04-04-2025,848.05,Cancelled
11883,Cust_395,Res_005,P_120,21-07-2025,450.49,Delivered
11884,Cust_314,Res_058,P_61,06-04-2021,358.86,Delivered
11885,Cust_111,Res_049,P_12,21-01-2021,1133.17,Delivered
11886,Cust_485,Res_082,P_32,17-07-2022,169.45,Delivered
11887,Cust_069,Res_052,P_114,09-10-2025,609.67,Delivered
11888,Cust_695,Res_080,P_51,24-03-2021,172.71,Delivered
11889,Cust_454,Res_086,P_75,21-04-2021,657.77,Refunded
11890,Cust_145,Res_085,P_103,21-04-2023,676.1,Cancelled
11891,Cust_555,Res_006,P_104,13-09-2024,487.75,Delivered
11892,Cust_163,Res_028,P_135,22-06-2022,288.77,Delivered
11893,Cust_121,Res_114,P_56,27-06-2023,545.21,Delivered
11894,Cust_423,Res_054,P_103,03-01-2021,855.88,Delivered
11895,Cust_001,Res_109,P_62,15-10-2022,971.52,Delivered
11896,Cust_578,Res_057,P_09,01-06-2021,707.29,Delivered
11897,Cust_717,Res_047,P_05,07-12-2025,769.33,Delivered
11898,Cust_716,Res_074,P_89,06-05-2025,659.23,Cancelled
11899,Cust_348,Res_116,P_15,25-09-2025,451.7,Delivered
11900,Cust_157,Res_064,P_40,15-04-2021,319.99,Delivered
11901,Cust_529,Res_057,P_51,18-02-2023,411.76,Delivered
11902,Cust_175,Res_100,P_66,20-07-2021,386.13,Delivered
11903,Cust_180,Res_098,P_96,07-08-2021,695.42,Cancelled
11904,Cust_471,Res_020,P_101,24-09-2022,740.82,Delivered
11905,Cust_115,Res_011,P_133,23-08-2024,1142.19,Refunded
11906,Cust_540,Res_083,P_47,01-01-2023,355.35,Refunded
11907,Cust_712,Res_063,P_124,04-01-2024,823.76,Delivered
11908,Cust_228,Res_076,P_31,07-04-2021,1008.12,Delivered
11909,Cust_800,Res_024,P_26,20-08-2025,738.25,Cancelled
11910,Cust_232,Res_088,P_74,15-09-2021,417.75,Refunded
11911,Cust_411,Res_059,P_14,23-12-2022,425.68,Delivered
11912,Cust_232,Res_076,P_122,27-09-2024,191.22,Delivered
11913,Cust_462,Res_010,P_94,03-04-2022,470.72,Delivered
11914,Cust_109,Res_074,P_112,13-03-2022,931.83,Delivered
11915,Cust_577,Res_009,P_72,01-03-2021,199.89,Delivered
11916,Cust_712,Res_058,P_72,18-12-2022,380.26,Cancelled
11917,Cust_002,Res_051,P_01,19-09-2023,891.54,Delivered
11918,Cust_638,Res_031,P_36,21-11-2025,971.78,Delivered
11919,Cust_654,Res_002,P_121,02-12-2025,628.08,Delivered
11920,Cust_116,Res_069,P_123,13-08-2021,882.98,Delivered
11921,Cust_096,Res_076,P_72,25-07-2024,557.35,Delivered
11922,Cust_098,Res_073,P_122,23-12-2023,317.91,Cancelled
11923,Cust_002,Res_003,P_96,25-09-2024,568.06,Delivered
11924,Cust_743,Res_119,P_61,22-12-2025,758.97,Delivered
11925,Cust_172,Res_070,P_108,02-08-2025,1145.46,Delivered
11926,Cust_541,Res_055,P_124,27-05-2022,222.19,Delivered
11927,Cust_109,Res_040,P_24,04-03-2024,682.76,Delivered
11928,Cust_355,Res_002,P_115,05-02-2021,495.37,Delivered
11929,Cust_528,Res_022,P_66,13-02-2021,683.73,Delivered
11930,Cust_121,Res_097,P_114,07-06-2025,175.17,Delivered
11931,Cust_480,Res_068,P_85,05-04-2023,478.68,Delivered
11932,Cust_136,Res_018,P_67,17-08-2022,1010.86,Delivered
11933,Cust_195,Res_010,P_16,18-12-2025,731.64,Cancelled
11934,Cust_361,Res_098,P_126,09-07-2021,623.11,Delivered
11935,Cust_617,Res_021,P_18,04-01-2025,449.8,Delivered
11936,Cust_099,Res_045,P_33,16-08-2024,462.94,Delivered
11937,Cust_251,Res_018,P_148,26-06-2021,552.26,Delivered
11938,Cust_403,Res_052,P_117,28-09-2024,1027.35,Delivered
11939,Cust_201,Res_090,P_89,05-10-2022,1165.57,Delivered
11940,Cust_372,Res_078,P_108,17-12-2021,610.59,Delivered
11941,Cust_021,Res_097,P_119,15-03-2021,563.02,Delivered
11942,Cust_544,Res_031,P_29,07-12-2023,1038.88,Cancelled
11943,Cust_241,Res_060,P_66,04-07-2024,598.25,Delivered
11944,Cust_218,Res_068,P_89,15-08-2023,729.62,Delivered
11945,Cust_803,Res_120,P_14,20-07-2021,392.49,Delivered
11946,Cust_247,Res_054,P_145,26-02-2021,930.68,Cancelled
11947,Cust_278,Res_030,P_73,09-05-2021,708.59,Cancelled
11948,Cust_360,Res_034,P_141,16-12-2022,999.49,Delivered
11949,Cust_253,Res_044,P_90,25-05-2024,969.77,Delivered
11950,Cust_553,Res_008,P_57,20-05-2024,375.76,Delivered
11951,Cust_799,Res_105,P_44,23-03-2021,901.42,Delivered
11952,Cust_476,Res_093,P_61,16-03-2023,990.06,Delivered
11953,Cust_292,Res_033,P_34,13-03-2024,513.41,Delivered
11954,Cust_221,Res_030,P_16,04-09-2022,331.24,Delivered
11955,Cust_278,Res_066,P_139,13-12-2022,152.76,Cancelled
11956,Cust_071,Res_084,P_142,18-01-2023,623.45,Refunded
11957,Cust_188,Res_059,P_112,25-06-2022,520.05,Delivered
11958,Cust_045,Res_052,P_61,03-08-2024,732.66,Delivered
11959,Cust_551,Res_094,P_140,09-04-2025,347.44,Cancelled
11960,Cust_582,Res_055,P_137,05-01-2023,1052.65,Delivered
11961,Cust_137,Res_036,P_117,24-09-2023,420.64,Delivered
11962,Cust_794,Res_048,P_75,13-11-2025,387.75,Delivered
11963,Cust_218,Res_040,P_109,21-04-2021,654.75,Delivered
11964,Cust_690,Res_001,P_48,23-04-2023,673.79,Delivered
11965,Cust_600,Res_104,P_149,24-07-2025,375.84,Delivered
11966,Cust_342,Res_041,P_35,22-04-2023,435.45,Delivered
11967,Cust_784,Res_042,P_41,04-03-2023,328.19,Delivered
11968,Cust_165,Res_093,P_104,20-03-2022,904.38,Delivered
11969,Cust_728,Res_083,P_43,27-12-2022,958.59,Delivered
11970,Cust_236,Res_061,P_107,12-10-2024,635.44,Cancelled
11971,Cust_658,Res_069,P_49,28-10-2021,899.79,Delivered
11972,Cust_155,Res_008,P_63,07-06-2025,922.73,Delivered
11973,Cust_576,Res_019,P_97,27-01-2021,295.19,Delivered
11974,Cust_720,Res_037,P_68,22-02-2023,1164.49,Delivered
11975,Cust_592,Res_005,P_80,27-10-2023,1012.08,Delivered
11976,Cust_588,Res_069,P_04,09-08-2021,364.71,Delivered
11977,Cust_054,Res_088,P_68,01-07-2023,345.47,Delivered
11978,Cust_714,Res_072,P_109,04-08-2024,281.94,Delivered
11979,Cust_303,Res_027,P_49,04-02-2023,295.3,Delivered
11980,Cust_359,Res_105,P_148,08-06-2024,935.57,Delivered
11981,Cust_430,Res_074,P_118,15-02-2021,643.14,Delivered
11982,Cust_159,Res_008,P_81,25-04-2022,972.08,Delivered
11983,Cust_417,Res_058,P_24,24-07-2025,933.57,Delivered
11984,Cust_529,Res_051,P_104,26-10-2024,784.84,Delivered
11985,Cust_622,Res_041,P_74,05-06-2022,870.68,Delivered
11986,Cust_512,Res_112,P_47,25-10-2024,169.27,Delivered
11987,Cust_330,Res_111,P_67,08-12-2023,477.37,Delivered
11988,Cust_349,Res_010,P_68,16-12-2024,819.71,Delivered
11989,Cust_517,Res_020,P_96,18-07-2024,159.81,Delivered
11990,Cust_672,Res_079,P_134,24-04-2024,184.63,Delivered
11991,Cust_804,Res_035,P_11,26-02-2022,1044.48,Delivered
11992,Cust_515,Res_011,P_117,08-05-2025,868.23,Refunded
11993,Cust_661,Res_101,P_132,17-05-2024,428.64,Cancelled
11994,Cust_119,Res_110,P_104,14-03-2022,872.36,Delivered
11995,Cust_005,Res_030,P_121,04-09-2021,982.08,Delivered
11996,Cust_019,Res_019,P_30,24-01-2021,472.13,Delivered
11997,Cust_743,Res_020,P_47,05-09-2025,187.84,Delivered
11998,Cust_586,Res_004,P_131,28-02-2025,1129.42,Delivered
11999,Cust_782,Res_058,P_43,23-05-2025,512.44,Delivered
12000,Cust_433,Res_029,P_103,25-11-2022,261.81,Cancelled
